,model_name,case,preprocessing,accuracy,adjusted_balanced_accuracy,f1,geometric_mean,roc_auc,fit_time,predict_time
655,Ridge_balacc,ternary,20+30+LDA,0.46021789147289205,0.2634603160466663,0.4470671851181617,0.47046006563972487,0.6243745211786618,0.11342129707336426,0.0012003421783447266
656,Ridge_f1,ternary,20+LDA,0.46095768859738745,0.24197107992693417,0.43804545006450624,0.4380394495846696,0.6148793977645546,1.3388942241668702,0.00451955795288086
657,Ridge_balacc,ternary,10+20+LDA,0.46114441732946787,0.2604315002580069,0.45086198082238693,0.4720789411252334,0.623551332851282,0.10772218704223632,0.000599813461303711
658,Ridge_f1,ternary,30+LDA,0.4623638702568268,0.24696475569407025,0.4363314433706157,0.4368222713625367,0.6169148634608754,1.3435808181762696,0.0006001949310302735
659,Ridge_balacc,ternary,LDA,0.462468051913262,0.25919036316412175,0.451841819093931,0.47122633979310874,0.6225383411172513,0.119921875,0.0004282474517822266
660,Ridge_balacc,ternary,10+30,0.42596738804669654,0.22525029461442828,0.41500182060790963,0.4444885422129188,0.6060670613172199,0.10718908309936523,0.0015883922576904296
661,Ridge,ternary,10+30,0.5480300164876264,0.08787310919211924,0.46996346759491303,0.19382200502793454,0.5454779840199052,0.03758244514465332,0.00020012855529785156
662,Ridge_acc,ternary,10+30,0.5480487646826913,0.08794680472121075,0.47003892820365467,0.19383221380298693,0.5455229978101369,0.07643218040466308,0.00039987564086914064
663,Ridge_acc,ternary,10+20+30,0.5484950373786385,0.08836487507536504,0.47045006013970114,0.1950152562152947,0.5457044352117197,0.09558672904968261,0.0009886741638183594
664,Ridge,ternary,20+30+LDA,0.56248689735961,0.12577507998187537,0.4894462395589237,0.2406893277370365,0.5630512337560296,0.02756657600402832,0.0003997802734375
665,Ridge_acc,ternary,20+30+LDA,0.562504161266387,0.12618930114516777,0.48985821737045343,0.24221455748100573,0.5632590389475182,0.08134040832519532,0.0008011341094970703
666,Ridge_acc,ternary,LDA+LOF-PCA,0.562696474277818,0.13262218956804311,0.4950907467152537,0.25838940791191484,0.5666096741756734,0.09837837219238281,0.0007950782775878907
667,LogReg,ternary,20+LDA,0.562725887424857,0.1642755046727932,0.519354008605083,0.33612857990519923,0.6885722905693663,0.06484742164611816,0.0037197113037109376
668,Ridge,ternary,LDA+LOF-PCA,0.5628135181078513,0.13366669601611197,0.4957908006383498,0.26076520036932344,0.567119948423769,0.03468952178955078,0.00039300918579101565
669,LogReg_acc,ternary,10+LDA,0.5628804702089296,0.17527187531821914,0.5260096161121374,0.3626065222532261,0.6844086025578788,9.791919612884522,0.00039458274841308594
670,Ridge,ternary,10+30+LDA,0.5631033824280444,0.13553873620557927,0.49628228025548476,0.26158829271463285,0.5679929147026133,0.03486104011535644,0.002803516387939453
671,Ridge_acc,ternary,10+30+LDA,0.5631517734273185,0.1356611515277126,0.4963848351097549,0.2616135311915834,0.5680601115520851,0.07626466751098633,0.00039358139038085936
672,LogReg,ternary,10+LDA,0.5633296613423997,0.17393942379755642,0.5252758168439117,0.35912338358129536,0.6845634003274633,0.06757817268371583,0.0037149429321289063
673,LogReg_acc,ternary,LDA,0.5633300077476512,0.1783694228281425,0.5276434372828109,0.36589577737379597,0.6882727166297145,40.40286116600036,0.0008007526397705078
674,LogReg_acc,ternary,20+LDA,0.5624774590294723,0.16565009024476368,0.5202110786874636,0.34014337882649115,0.6883712144522158,9.342673301696777,0.0004001140594482422
675,LogReg,ternary,LDA,0.5633490565569903,0.17735402397373312,0.5269984112139654,0.36349314303034086,0.6883198081183576,0.48470258712768555,0.0004339694976806641
676,Ridge,ternary,10+20+30+LDA,0.5639251232656993,0.13712891158514806,0.49761017016497683,0.26497147691359246,0.5687994216592889,0.038108205795288085,0.0005881309509277344
677,LogReg_acc,ternary,20+30+LDA,0.5640812437025519,0.16871933438357167,0.5224075889277434,0.3442039305323036,0.6886492880767726,33.09164991378784,0.0006006717681884766
678,LogReg_acc,ternary,10+20+LDA,0.5642831609212723,0.17703416411449338,0.5272566583260462,0.3618600608394996,0.6890698083012448,25.545296573638915,0.003123044967651367
679,LogReg,ternary,20+30+LDA,0.5645878085453778,0.1670268715812257,0.5214401298645266,0.3392217996074344,0.6897238911515888,0.24658217430114746,0.0008002281188964844
680,LogReg,ternary,10+20+LDA,0.5647654592566073,0.17634534408823083,0.5269709854029596,0.3598220120397019,0.689348922139858,0.1726158618927002,0.0003940582275390625
681,LogReg_acc,ternary,10+30+LDA,0.565841336350923,0.17967252603958003,0.5290589546014897,0.3640768895876829,0.6907579102563979,23.220117378234864,0.00019993782043457032
682,LogReg,ternary,10+30+LDA,0.5659503685408275,0.17834048318162662,0.5282824532151531,0.36106641639879483,0.691045505217339,0.17882261276245118,0.0006005764007568359
683,LogReg_acc,ternary,LDA+LOF-PCA,0.5661460741475326,0.18152660037032936,0.5299569602763439,0.36704621533216963,0.6913751983380781,40.14360518455506,0.0009881019592285155
684,LogReg,ternary,LDA+LOF-PCA,0.5662095871631858,0.18048124962420836,0.5293296160012899,0.3645725527682559,0.6914044846332168,0.40569615364074707,0.0005855560302734375
685,LogReg_acc,ternary,10+20+30+LDA,0.5665307895102923,0.18138501286108294,0.5301711709647937,0.3668240854665384,0.6912920760993874,40.47159395217896,0.0005936622619628906
686,Ridge_acc,ternary,10+20+30+LDA,0.563790724350626,0.1359666637389001,0.49682231116507153,0.2624290322498771,0.5682286141805837,0.10225367546081543,0.0031242847442626955
687,Ridge_balacc,ternary,20,0.4101209121354712,0.2220277956176196,0.39097854274581795,0.4293271084333078,0.6042480539464237,0.09646482467651367,0.000988912582397461
688,Ridge,ternary,LDA,0.5611979852784457,0.12970555594765543,0.4941987434859912,0.25883005513212176,0.5651067335907898,0.04283723831176758,0.0013917446136474609
689,Ridge,ternary,30+LDA,0.5609481754090122,0.11780982923554154,0.4827166857925128,0.2229169425951773,0.5592690660624673,0.030115938186645506,0.0007947444915771485
690,Ridge,ternary,10+20+30,0.5487035433042349,0.08951986030716916,0.4712784087898038,0.1977354600215083,0.5462813218747217,0.03510918617248535,0.000990438461303711
691,Ridge_acc,ternary,30,0.5489048370634989,0.07172076626463153,0.4574775495167872,0.1505823210330676,0.5376111211977046,0.07131409645080566,0.0009931564331054688
692,Ridge,ternary,30,0.5489280183021499,0.07162961218985228,0.4574130610556926,0.15039351231081705,0.5375687885116026,0.027741050720214842,0.00040063858032226565
693,LogReg_acc,ternary,10+30,0.5489745807558437,0.1403842505578715,0.505311373914515,0.31447967250114284,0.6666963175308498,26.068021965026855,0.0009913921356201171
694,LogReg,ternary,10+30,0.5492614697710039,0.13897536068738817,0.504529872008779,0.31097024011482377,0.6670535086488905,0.19600110054016112,0.0005127429962158203
695,LogReg_acc,ternary,LOF-PCA,0.5495312823882321,0.14054685042012818,0.5056366783756068,0.31471368894677054,0.6677899958307039,40.81110482215881,0.001009988784790039
696,LogReg_acc,ternary,10+20+30,0.5496195697088991,0.14219841048434606,0.5064464154722008,0.317618628797271,0.6672744084620454,46.51300973892212,0.003604269027709961
697,LogReg,ternary,LOF-PCA,0.5496244382080946,0.13938711685881686,0.5049812622502496,0.3121565485874759,0.6678504140019837,0.4305581092834473,0.0
698,Ridge_acc,ternary,20+30,0.5497873982606067,0.08184770713820487,0.4653193763002886,0.17551792402993396,0.5424984951256602,0.0917062759399414,0.00019998550415039061
699,LogReg,ternary,10+20+30,0.5498000840685087,0.1405233838917928,0.5054675259741532,0.31320093842213564,0.6674823817310205,0.42504067420959474,0.00039358139038085936
700,Ridge_acc,ternary,LDA,0.5610809414484124,0.1286610494995866,0.4934986895628951,0.25645426267471316,0.5645964593426943,0.09840497970581055,0.004128885269165039
701,Ridge,ternary,20+30,0.5498590627664576,0.08148826395906585,0.46491569808829647,0.17330016076884885,0.5423196774178946,0.03177423477172851,0.0007950305938720703
702,Ridge,ternary,LOF-PCA,0.5509415750220354,0.08938076419966451,0.4715794607006528,0.19297346192330936,0.5463518234386641,0.034604358673095706,0.0031176090240478517
703,Ridge_acc,ternary,10+LDA,0.5524753139649136,0.11056583223521281,0.47675422270629586,0.24363712401052307,0.5552445953721283,0.07730107307434082,0.00059661865234375
704,Ridge,ternary,10+LDA,0.5526063822848635,0.11060925275427838,0.47676931195954386,0.24344463028055915,0.5552770748931212,0.032242441177368165,0.003913784027099609
705,Ridge_acc,ternary,20+LDA,0.558119274952376,0.11522666673942202,0.48068752565072514,0.23244278404858604,0.5578586916670976,0.0702810287475586,0.003753376007080078
706,Ridge,ternary,20+LDA,0.5581227654465779,0.11516585332289357,0.48062477265763703,0.23226665107427627,0.5578322059518582,0.029537010192871093,0.0004014015197753906
707,LogReg_acc,ternary,30+LDA,0.5596442943112171,0.15604199621717862,0.5137905263114141,0.32187392506269774,0.6900311939118422,9.247620725631714,0.00020008087158203126
708,Ridge_acc,ternary,10+20+LDA,0.5598961352751523,0.12965683342129528,0.49191390762598103,0.25890372861551614,0.5650014728515824,0.07561964988708496,0.0
709,LogReg,ternary,30+LDA,0.5599140236649577,0.1548907086802785,0.5130604252327724,0.31852596521181564,0.6901968798349601,0.07397518157958985,0.0004005908966064453
710,Ridge,ternary,10+20+LDA,0.5599839077633241,0.12960043721119624,0.491858565734179,0.25866169470152683,0.5649873708750236,0.03176059722900391,0.0005266666412353516
711,Ridge_acc,ternary,30+LDA,0.5609249941703612,0.11785438256511163,0.48276188941094694,0.22308462231384868,0.5592905580899692,0.07000432014465333,0.0006079196929931641
712,Ridge_acc,ternary,LOF-PCA,0.5508097097898974,0.08832354804137706,0.47087074616907454,0.19059633518028987,0.5458373231379474,0.09313888549804687,0.0006020069122314453
713,Ridge_f1,ternary,20,0.4101054579763705,0.22197889013983527,0.3909707509075944,0.4293042664750798,0.6042261722375984,1.3791349411010743,0.0037165164947509767
714,Ridge_balacc_sig-calib,ternary,10+30+LDA,0.5707229282916886,0.1507136813838955,0.5088174617875275,0.28969082254626743,0.6916872306022034,0.6611648082733155,0.001805734634399414
715,Ridge_balacc_iso-calib,ternary,10+20+LDA,0.5424456621357727,0.1616105325210499,0.5082689718410298,0.3445338450929677,0.6809681107840966,0.4687861442565918,0.00803689956665039
716,Ridge_acc_iso-calib,ternary,10+20+30+LDA,0.5422815353253846,0.18656226477261817,0.5158826522932167,0.3692847762729897,0.6843730921402689,0.6267494201660156,0.009763526916503906
718,Ridge_acc_iso-calib,ternary,20+30+LDA,0.542011215299995,0.16932169744552322,0.5085463577928862,0.33831910959162803,0.6801743603863318,0.4097424507141113,0.00902867317199707
719,Ridge_acc_iso-calib,ternary,LDA+LOF-PCA,0.5415894149961737,0.18273619222429716,0.5143451239435615,0.36481972360028003,0.6842224032542279,0.5526782512664795,0.012522172927856446
720,Ridge_balacc_iso-calib,ternary,20+LDA,0.5415226499428505,0.14296163277874746,0.49936923693020213,0.3147161251473682,0.6797363059803654,0.391110897064209,0.009054994583129883
721,Ridge_f1_iso-calib,ternary,10+LDA,0.5415029626422336,0.14468468776127527,0.5032949835206383,0.32959478603370623,0.677063008676211,2.637996530532837,0.011962270736694336
722,Ridge_f1_iso-calib,ternary,20+LDA,0.5411525590614152,0.13833119204382083,0.5003774676777863,0.31572566542950425,0.678878598358042,2.55625376701355,0.01367497444152832
723,Ridge_acc_iso-calib,ternary,10+30+LDA,0.5409817944103923,0.18715610276399652,0.5154778241602695,0.3711769577268651,0.6834231283751635,0.42517733573913574,0.003289651870727539
724,Ridge_balacc_iso-calib,ternary,10+LDA,0.5408539593067555,0.15617493029967494,0.5067922090081884,0.3460115893323666,0.677926065022196,0.4023198127746582,0.00777592658996582
725,Ridge_acc_iso-calib,ternary,LDA,0.5407594164783138,0.17786369228078944,0.513107095335707,0.36158627690579587,0.6820000557331823,1.387377643585205,0.006712484359741211
728,Ridge_acc_iso-calib,ternary,10+20+LDA,0.5374100237678043,0.1813340797196155,0.5126863251760556,0.37101412054135763,0.6805748165891511,0.39048194885253906,0.00392756462097168
729,Ridge_f1_iso-calib,ternary,30,0.5366963678931513,0.11144975038353341,0.4798220356133818,0.22321183106070652,0.6564812481030794,2.54258017539978,0.0055234432220458984
730,Ridge_acc_iso-calib,ternary,20+LDA,0.5358542655708162,0.1545442228867729,0.49994065823519807,0.32006108153379076,0.678933238366422,0.3550722122192383,0.009136152267456055
731,Ridge_acc_iso-calib,ternary,10+LDA,0.5345188573551635,0.16549127806519154,0.5070647977502184,0.3584323847696293,0.6770261219443404,0.3471731662750244,0.002599477767944336
732,Ridge_balacc_iso-calib,ternary,30,0.529573968298522,0.08750635714881891,0.4672828968662757,0.20389782916179042,0.6565721006968671,0.39005441665649415,0.002254009246826172
733,Ridge_acc_iso-calib,ternary,30,0.5271545409986567,0.11208260774893959,0.4726937582429274,0.20531733339410824,0.6573942101395673,0.3706082820892334,0.007637739181518555
734,Ridge_f1_iso-calib,ternary,LOF-PCA,0.5258239757478356,0.11673448723495565,0.48284651967986425,0.28030806710195943,0.6583290280720531,3.275444841384888,0.006794166564941406
735,Ridge_f1_iso-calib,ternary,20+30,0.5256354680883721,0.10219309436329116,0.4757447846170065,0.25525043314408496,0.6536677682415183,2.832588529586792,0.007525062561035157
737,Ridge_f1_iso-calib,ternary,10+20+LDA,0.5430634913414882,0.153618953734255,0.5064623842236333,0.3338182768850625,0.6799562974862482,2.6105846881866457,0.0062424659729003905
738,Ridge_balacc_iso-calib,ternary,LDA,0.5435804476003094,0.15772521214510107,0.5079719974161702,0.33865389949494296,0.6817953413248097,0.5438430786132813,0.00524749755859375
739,Ridge_f1_iso-calib,ternary,LDA,0.5441876929554834,0.15957095727313472,0.5086627937047427,0.3395397965999227,0.6809125366194821,3.1702566623687742,0.008734893798828126
740,Ridge_balacc_iso-calib,ternary,30+LDA,0.5476116146598677,0.1386517780191791,0.49536410273650705,0.27357175318856913,0.6824005091794361,0.41782684326171876,0.0063343048095703125
741,Ridge_acc_sig-calib,ternary,10,0.5475175152435242,0.08682241748517942,0.4716260722485492,0.219796222954347,0.6593953750709034,0.6062291145324707,0.0
742,Ridge_f1_iso-calib,ternary,10+20+30+LDA,0.5474511440097568,0.15852955562537727,0.5096675522600064,0.33387129649768654,0.683389131704863,2.859357309341431,0.012484502792358399
745,Ridge_f1_iso-calib,ternary,LDA+LOF-PCA,0.546914830942737,0.15552393943486387,0.5083220796468788,0.33010174371766143,0.6831834640244371,3.1920114040374754,0.007199287414550781
747,Ridge_f1_iso-calib,ternary,10+30+LDA,0.5466605868368946,0.15753377655500833,0.5087632286990771,0.33155957606729874,0.6826840293513248,2.6406795978546143,0.00935225486755371
749,Ridge_balacc_iso-calib,ternary,10+30+LDA,0.5463313432908858,0.16643687662206427,0.5112274505716519,0.3438242071099869,0.6836690371767604,0.40947737693786623,0.009364461898803711
750,Ridge_balacc_iso-calib,ternary,20+30,0.5254069562964733,0.1014597036637096,0.4753447032590673,0.2547269395152847,0.6535956851558705,0.4237498760223389,0.00800318717956543
751,Ridge_balacc_iso-calib,ternary,10+20+30+LDA,0.5462797008672297,0.16612011994447845,0.5114364982208066,0.3455560283873959,0.6847784767970972,0.528893232345581,0.012967729568481445
753,Ridge_f1_iso-calib,ternary,20+30+LDA,0.5461186457969834,0.14038062675374482,0.500734366331975,0.3042684325167576,0.6790972415559251,2.656276559829712,0.0
759,Ridge_acc_iso-calib,ternary,30+LDA,0.5452366515663164,0.15197019983221763,0.49777977188479827,0.26694059725266,0.6816984555253083,0.35262494087219237,0.0027933120727539062
760,Ridge_balacc_iso-calib,ternary,20+30+LDA,0.5451787067040619,0.14975374108657852,0.503197100747314,0.3181194818419192,0.6798584065673341,0.4538909435272217,0.012355661392211914
761,Ridge_balacc_iso-calib,ternary,LDA+LOF-PCA,0.545077409212878,0.16365404576632916,0.5100129448720307,0.34316196884869177,0.6844744430197091,0.5630777835845947,0.011583757400512696
764,Ridge_balacc_iso-calib,ternary,LOF-PCA,0.525157444784243,0.11486975493635809,0.4819516308464225,0.27912772070813335,0.6588226744931299,0.5627177715301513,0.012783336639404296
765,Ridge_balacc_iso-calib,ternary,10+30,0.5239213833086716,0.1180985964163345,0.4822603090885962,0.28322391423579757,0.6569136584620452,0.45243024826049805,0.00943446159362793
791,Ridge_balacc_iso-calib,ternary,10+20+30,0.5238104552765968,0.11757699876687373,0.48223267966101596,0.28369708433359164,0.6581095991185589,0.5355347156524658,0.013045644760131836
792,Ridge_f1_iso-calib,ternary,10+30,0.5234058069347158,0.11848259334572422,0.4822992432541707,0.28470308132944344,0.6566995941880676,2.7919159889221192,0.008604145050048828
793,Ridge_balacc_iso-calib,ternary,20,0.5213803644826458,0.09391825440493233,0.471256745895538,0.252030403841183,0.653522859057751,0.39687070846557615,0.007994890213012695
794,Ridge_acc_iso-calib,ternary,20+30,0.5198383977514549,0.1266703780380075,0.4808977281573427,0.27975575565945193,0.6545918216504355,0.36460103988647463,0.0015939235687255859
795,Ridge_balacc_iso-calib,ternary,10+20,0.519768916915675,0.11183604752636518,0.47917773703820554,0.2852116266287704,0.6537349672053645,0.4404198169708252,0.010702848434448242
796,Ridge_f1_iso-calib,ternary,20,0.5197208116181071,0.09872315759573648,0.47470388378176465,0.26706004315847687,0.6533765121857857,2.544443655014038,0.004618406295776367
797,Ridge_f1_iso-calib,ternary,10+20,0.5193937121803798,0.11481370726747894,0.4801296549861904,0.289048999663584,0.6535154417764681,2.824898386001587,0.007141828536987305
798,Ridge_acc_iso-calib,ternary,LOF-PCA,0.5190608837971223,0.13991254993670535,0.48697551381595244,0.31073873943293356,0.6590640007657571,0.5597897052764893,0.007641458511352539
799,Ridge_balacc_iso-calib,ternary,10,0.5169470377119726,0.10514093542154601,0.4770719350181568,0.28862600584265596,0.6495921259041898,0.3934946537017822,0.007913160324096679
800,Ridge_f1_iso-calib,ternary,10,0.5168846137464282,0.10432696656255205,0.47657326295964103,0.28715911043738057,0.6495853758553769,2.5188119411468506,0.010173225402832031
801,Ridge_f1_iso-calib,ternary,10+20+30,0.5241963641075782,0.11911193678848189,0.4829737048774276,0.2853973487546028,0.6575693987239716,2.943898868560791,0.0062485218048095705
802,Ridge_acc_iso-calib,ternary,10+20+30,0.5165071170654171,0.14029112745069122,0.4861078221992229,0.31515577469593226,0.6580461335374699,0.5588884830474854,0.006916332244873047
803,Ridge_acc_iso-calib,ternary,20,0.5138296620433225,0.11091597090312447,0.4727474263061729,0.26534920278539903,0.653349343617833,0.3332996368408203,0.007918071746826173
804,Ridge_acc_iso-calib,ternary,10+20,0.5112798918573256,0.13535516774245535,0.4829808170742744,0.3185040784201483,0.6536740574623472,0.4133904457092285,0.006887245178222656
805,Ridge_acc_iso-calib,ternary,10,0.5069362280384302,0.11658882679088045,0.4764164809473038,0.30678414832651246,0.6489513734608073,0.33292379379272463,0.003201866149902344
813,Ridge_acc_iso-calib,ternary,10+30,0.5154741613883084,0.14155007697142954,0.4859220276622237,0.31692099033137344,0.6570980398243513,0.4296830654144287,0.004308938980102539
819,Ridge_acc_sig-calib,ternary,20+LDA,0.5657660039837943,0.13546052070953088,0.4985205316547585,0.27494221072163816,0.6879110380801123,0.5554858207702636,0.005252552032470703
820,Ridge_f1_sig-calib,ternary,10+LDA,0.5648017560309927,0.1295268621592787,0.4970760236963379,0.2711577658416998,0.6858575562509422,2.6484410762786865,0.0029793739318847655
821,Ridge_balacc_sig-calib,ternary,10+LDA,0.5647886520743635,0.13975333280373378,0.5008140053335995,0.28590139565805617,0.6865939784610007,0.7574761867523193,0.004326581954956055
840,Ridge_acc_sig-calib,ternary,10+20+LDA,0.5664715329999207,0.14484251029400821,0.5051849260907109,0.2899434925422945,0.6878613736376735,0.5658504962921143,0.008412837982177734
841,Ridge_acc_sig-calib,ternary,30+LDA,0.5665096943294252,0.13242796226193737,0.49592022974819744,0.2640876785589291,0.6893017030619983,0.5479399681091308,0.0031494140625
842,Ridge_f1_sig-calib,ternary,10+20+30+LDA,0.5706587226088147,0.1418426556725169,0.5061097851139452,0.280197680237839,0.6913069215966747,3.250555658340454,0.0
843,Ridge_balacc_sig-calib,ternary,10+20+30+LDA,0.5706513632990656,0.15071242889503214,0.5087995687660722,0.2909862221828877,0.6926676281759017,0.7980190753936768,0.004921483993530274
844,Ridge_f1_sig-calib,ternary,10+30+LDA,0.5704038098753597,0.14105269584354818,0.5053484982802889,0.27671772656848204,0.6906945819155184,3.0718390941619873,0.0031189918518066406
845,Ridge_f1_sig-calib,ternary,LDA+LOF-PCA,0.5703294853225813,0.13978160232054868,0.5049638071082609,0.2767756759220886,0.6911952614657112,3.6674467086791993,0.007435131072998047
846,Ridge_balacc_sig-calib,ternary,LDA+LOF-PCA,0.5700503362580218,0.1492856089164727,0.5079517584069589,0.28924989213873453,0.6924151889318907,0.7549704551696778,0.0
847,Ridge_f1_sig-calib,ternary,20+30+LDA,0.5695951758444328,0.13204974829281893,0.49885285696361786,0.25975425795317275,0.6876282588987868,2.846469211578369,0.004511070251464844
848,Ridge_balacc_sig-calib,ternary,20+30+LDA,0.5695692419566918,0.14172129006253725,0.5023524536903532,0.2734507700477639,0.6888434115966329,0.7521616458892822,0.0016341209411621094
849,Ridge_balacc_sig-calib,ternary,30+LDA,0.5688632763820758,0.13623560829908815,0.4975120372959334,0.25981962091337607,0.6901112618073526,0.6895831108093262,0.0017812728881835937
850,Ridge_balacc_sig-calib,ternary,10+20+LDA,0.5687958591473907,0.14808480217422357,0.5068880057640147,0.2894923864828492,0.6896479816836663,0.6841364860534668,0.0026024341583251952
851,Ridge_acc_sig-calib,ternary,10+20+30+LDA,0.5686463089607137,0.14698262425364242,0.506729666543287,0.28880970160869185,0.6905778544853683,0.6717232704162598,0.0025945663452148437
853,Ridge_f1_sig-calib,ternary,10+20+LDA,0.5684674449754075,0.13826272690294314,0.5033308657407429,0.27615073400496865,0.6884532389087465,2.929650163650513,0.0
854,Ridge_acc_sig-calib,ternary,10+30+LDA,0.5681190025694882,0.14666561757192903,0.5063748528105048,0.2876567319504867,0.6899114463974769,0.6169132232666016,0.0031241893768310545
855,Ridge_balacc_sig-calib,ternary,20+LDA,0.5681000197031867,0.13938822872134254,0.5004168493228713,0.27295600448893104,0.6886280490137565,0.6122954845428467,0.0037088394165039062
856,Ridge_acc_sig-calib,ternary,LDA+LOF-PCA,0.5680669718191769,0.14480003380596393,0.5057000292047613,0.28612682479440404,0.6904632997613381,0.7625710487365722,0.0031243324279785155
857,Ridge_f1_sig-calib,ternary,30+LDA,0.5680030976402628,0.13170127653409175,0.49870327453052743,0.2639518444964488,0.6895947248914371,2.7118765830993654,0.0005940914154052735
858,Ridge_balacc_sig-calib,ternary,LDA,0.5678567687465352,0.14458376749171542,0.5055930762770559,0.28591864046235027,0.6896798286077118,0.788291597366333,0.013086652755737305
859,Ridge_f1_sig-calib,ternary,20+LDA,0.5676771522784488,0.13123626297500607,0.49824778173157747,0.26499784002215615,0.6882145222905882,2.671446943283081,0.004482412338256836
860,Ridge_acc_sig-calib,ternary,20+30+LDA,0.5671506488330154,0.13763900753599356,0.5000773795751737,0.27282688893491963,0.6869684023160497,0.535746717453003,0.003117227554321289
862,Ridge_acc_sig-calib,ternary,LDA,0.5665700102066082,0.14084682074931223,0.5039993175151343,0.2834142516449001,0.6881361007883722,0.6264105796813965,0.003123903274536133
864,Ridge_f1_sig-calib,ternary,LDA,0.5681359178110947,0.1440846568027565,0.5058674724854786,0.28620339504730413,0.6888137449557433,3.4404076099395753,0.006289911270141601
867,Ridge_acc_sig-calib,ternary,10+LDA,0.5611976693861062,0.13387821032817707,0.497270384451749,0.28307282200609174,0.6859268598831723,0.7071542739868164,0.007048225402832032
868,Ridge_acc_sig-calib,ternary,10+20+30,0.5550847260349688,0.099030044949961,0.4806600362380009,0.2216823693789987,0.6651305144378712,0.6438230991363525,0.0037126541137695312
869,Ridge_acc_sig-calib,ternary,20,0.5542053103421758,0.08931951136207997,0.47349265458834955,0.20930372416540616,0.6636953571462542,0.5611771583557129,0.0015938758850097656
870,Ridge_acc_sig-calib,ternary,10+30,0.5541868845911273,0.09846519663059611,0.4800511058936207,0.22050857637854002,0.6644625930054219,0.6158402919769287,0.003581523895263672
871,Ridge_acc_sig-calib,ternary,10+20,0.5531026283015362,0.09764276595642474,0.4795127268444678,0.224696097432408,0.6620679521330897,0.5846094608306884,0.006764411926269531
874,Ridge_f1_iso-calib,ternary,30+LDA,0.5524218755261734,0.1448937739200106,0.5023044160829083,0.2827703931966422,0.6812590800143056,2.4680846691131593,0.006240320205688476
875,Ridge_balacc_sig-calib,ternary,10,0.5517606396243857,0.09130698885022433,0.47443574205568934,0.2177577094493263,0.6599109511144187,0.681053352355957,0.003119039535522461
876,Ridge_f1_sig-calib,ternary,10,0.5516996365704917,0.09103725974261656,0.4742369789688431,0.21729310335772567,0.659915781446319,2.7327597618103026,0.001799631118774414
878,Ridge_acc_sig-calib,ternary,20+30,0.5551897773345715,0.09107983547668502,0.47470494348716696,0.20657623092213404,0.6622214611144825,0.5178590297698975,0.0031237125396728514
892,Ridge_acc_sig-calib,ternary,30,0.5554825711635737,0.0851906578996344,0.47029620535693206,0.19460408289187742,0.6661659487361133,0.4987046241760254,0.005306816101074219
893,Ridge_acc_sig-calib,ternary,LOF-PCA,0.5558393150828496,0.0981830191322635,0.4804209755591359,0.22066081874843135,0.6666672947166241,0.6531362533569336,0.0031255245208740234
901,Ridge_balacc_sig-calib,ternary,LOF-PCA,0.558341428595357,0.10143597982976271,0.4820584182392932,0.22018025280069115,0.6683065458202375,0.7695248126983643,0.0035386085510253906
902,Ridge_f1_sig-calib,ternary,LOF-PCA,0.5583389710199282,0.10192412237195936,0.48257298572435836,0.2223657756741865,0.6678080228889189,3.3053966999053954,0.003923892974853516
903,Ridge_balacc_sig-calib,ternary,10+30,0.5582581291216873,0.10355525975537312,0.48308730381762366,0.22152220024012897,0.666448559274186,0.6519743919372558,0.0031171321868896486
904,Ridge_f1_sig-calib,ternary,20,0.5556569951715865,0.09257207151010156,0.47534520642716993,0.20805180585012337,0.6643839326686154,2.621942377090454,0.0037879467010498045
906,Ridge_balacc_sig-calib,ternary,10+20+30,0.5579346002932853,0.10310493846674759,0.48280588957768006,0.22251581402685489,0.6674297020380285,0.8852741241455078,0.006734514236450195
907,Ridge_f1_sig-calib,ternary,10+30,0.5578797250969397,0.10307096361401018,0.4827956305347246,0.22172862100571766,0.6660686873406784,3.2712218284606935,0.003566932678222656
908,Ridge_f1_sig-calib,ternary,10+20+30,0.5578382097883017,0.10337554560800724,0.4832472238814655,0.2248388937953553,0.6667371377905029,3.158317756652832,0.003124523162841797
909,Ridge_balacc_sig-calib,ternary,30,0.5578065104120149,0.08720313880299205,0.4709059164724513,0.18526257472522317,0.6666889540823785,0.6680386543273926,0.003119373321533203
910,Ridge_balacc_sig-calib,ternary,20+30,0.5575194420456202,0.09371313041056219,0.4759367618761545,0.20219056741934277,0.6640764933196968,0.7338665008544922,0.0028687477111816405
911,Ridge_f1_sig-calib,ternary,20+30,0.5574564475207333,0.09376353731410461,0.47592506608701485,0.20256159646514543,0.6635591247690741,2.9858524322509767,0.003589439392089844
912,Ridge_balacc_sig-calib,ternary,10+20,0.5565237382047497,0.10078870193468355,0.48115373791178007,0.22076524104264766,0.6639512400557176,0.549378776550293,0.0043427467346191405
913,Ridge_balacc_sig-calib,ternary,20,0.556509683257359,0.0912880415841432,0.4742656433490895,0.20200639981280136,0.6641157286484842,0.5409279346466065,0.007070350646972656
914,Ridge_f1_sig-calib,ternary,10+20,0.5562990738474987,0.1008538015695057,0.48117529197112957,0.22153836665369897,0.6633489298477963,2.994197702407837,0.0037792205810546877
915,Ridge_f1_sig-calib,ternary,30,0.5558495479144587,0.09285971607299388,0.47587368955148834,0.20947445424925387,0.6667584601232907,2.661583423614502,0.0037816524505615234
